Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CHEMBL1992363,12.7644282,-0.214893637,12.7644282,0.214893637,0.415658133,437.507,414.323,437.1964084,164,0,0.256379137,-0.377660868,0.377660868,0.256379137,1.03030303,1.818181818,2.575757576,16.14942436,10.10038365,2.134997692,-2.119928582,2.267917066,-2.131665238,6.07945531,0.102176623,22.7858818,18.35697655,18.35697655,16.06368328,10.57971839,10.57971839,8.014962541,8.014962541,5.46248093,5.46248093,3.637719138,3.637719138,-4.46,20.44309955,8.583164147,4.312685609,190.4079337,10.21669833,5.693927995,5.817862778,0,5.907179729,0,9.893218992,4.681802935,5.098681808,5.098681808,41.61158751,41.9616539,36.29585744,18.2583007,4.794537184,28.31535371,0,25.19123346,0,6.544756406,24.3120423,90.12015138,0,11.25737949,10.21669833,11.50524905,0,0,45.19375715,6.544756406,0,15.92144017,78.99324839,0,22.16030442,0,91.73,0,4.794537184,0,5.907179729,17.92607068,33.41114219,0,12.13273414,78.40483675,37.95895326,0,1.809831944,0,14.75099519,19.56889383,5.231150571,0.262155903,23.39080401,1.915482542,0.648526198,3.922159821,0.12,33,2,8,0,0,0,3,2,5,6,2,8,6,0,0,0,5,4.188,129.3759
CHEMBL1992371,11.95797525,-0.42468254,11.95797525,0.171744633,0.673113845,280.287,268.191,280.0960256,104,0,0.324410702,-0.507310137,0.507310137,0.324410702,1,1.80952381,2.619047619,16.25518863,10.08373479,2.076011361,-2.097403157,2.292268563,-2.197968505,6.064514751,0.261803784,14.65648977,10.9460415,10.9460415,10.23718344,6.28597675,6.28597675,4.347609702,4.347609702,2.952040024,2.952040024,2.035909522,2.035909522,-3.15,12.86225184,5.457679638,2.736388951,120.0298802,10.423316,5.749511833,5.817862778,0,0,6.031114512,10.30076712,9.778515705,0,0,24.26546827,12.13273414,23.16613557,11.88422985,9.901064579,28.30881199,0,9.967957042,0,0,10.63357721,54.98873313,0,5.749511833,10.63357721,16.29978624,5.749511833,0,21.10559895,0,0,0,54.98873313,0,10.77244843,0,87.14,6.031114512,9.901064579,0,5.749511833,16.89147327,5.386224214,18.59053071,30.33183534,6.066367068,20.60153425,0,0,0,19.78855763,16.56565466,0.601657691,0.531081578,10.04415914,4.468889304,0,0,0,21,3,6,0,0,0,2,1,3,4,3,6,2,0,0,0,3,2.9794,80.2862
CHEMBL1992473,14.4588537,-0.941963806,14.4588537,0.368195057,0.187605805,652.731,622.491,652.2180496,238,0,0.261193468,-0.37777782,0.37777782,0.261193468,0.978723404,1.744680851,2.531914894,32.13346066,10.03301557,2.24760978,-2.286873533,2.41381114,-2.356578313,7.147145175,0.101424471,32.49262411,25.57528628,26.39178286,22.86821374,14.91974985,15.79940266,11.05178593,11.92480209,7.815223814,8.571824653,5.716931188,6.430921063,-5.4,30.26435986,12.77341444,5.977294879,272.851541,25.17025962,28.58574916,4.960872923,5.948339281,5.907179729,0,9.19523179,23.73276566,0,11.33678588,24.26546827,42.46456948,61.89683073,30.28246447,18.31223023,50.90272291,0,19.35263017,0,0,60.83201738,101.7016808,0,22.64523548,20.43339667,37.47871448,0,11.33678588,65.6584306,4.736862954,11.63444168,10.35798868,84.50378767,0,27.6061084,0,99.92,23.1050729,13.57536728,0,0,47.48818324,47.25182042,17.40315295,18.32957771,59.23832292,32.6501996,14.70482,36.38100207,1.475731405,32.31672034,8.00443278,4.92852337,-2.36112965,18.59589179,3.618309814,3.052393496,3.654791254,0.176470588,47,2,10,0,1,1,3,3,6,10,2,13,8,0,1,1,7,6.6965,180.9259
CHEMBL1992581,12.29999474,-2.453629539,12.29999474,0.15889776,0.603150667,370.424,354.296,370.0951406,132,0,0.28841555,-0.325807307,0.325807307,0.28841555,1,1.730769231,2.346153846,32.16679883,10.04114875,2.072371218,-2.073242786,2.258741055,-2.137506825,7.991816088,-0.1151212,18.35516038,13.7322994,14.54879598,12.59735679,7.940642238,8.820295049,5.566458151,6.629913255,3.676730392,4.399235607,2.458849186,2.957804589,-2.73,18.07283708,8.578808788,5.131047671,154.025631,5.316788604,0,0,5.907179729,5.757476729,0,9.778515705,0,8.780830095,0,42.09372029,47.02218982,22.97655689,6.420821623,13.57536728,23.35645095,0,4.983978521,0,17.07378183,5.316788604,78.62080932,0,11.12690298,5.316788604,14.46821637,0,11.76188495,16.64863498,11.21535881,0,5.563451492,77.9528413,0,11.12690298,0,41.99,5.757476729,13.57536728,0,12.32800135,22.3447547,16.69035448,0,36.65915542,36.39820241,10.30076712,0,24.59998949,0.477623346,16.70857771,2.771541922,3.528007877,-2.612527298,17.94396554,3.749488076,0,0,0.1,26,1,3,0,0,0,2,1,3,3,1,6,6,0,0,0,3,5.2445,100.3097
CHEMBL1992607,11.41523148,-0.223981481,11.41523148,0.205462963,0.485212541,179.183,170.111,179.0807099,68,0,0.258375435,-0.382863536,0.382863536,0.258375435,1.307692308,2.076923077,2.923076923,16.14948154,10.24190772,2.186171567,-2.043868116,2.170538675,-2.249526207,6.027050112,0.09581307,9.259148545,6.871589582,6.871589582,6.2876937,3.913517436,3.913517436,2.665193688,2.665193688,1.806663679,1.806663679,1.202423851,1.202423851,-1.85,7.781340073,2.889215803,1.257996026,74.56083144,16.36724469,23.52649712,0,0,5.907179729,0,4.794537184,9.967957042,0,0,0,0,13.08951281,0,4.794537184,17.54290529,0,15.28474565,0,0,24.13996889,11.89077157,0,0,16.36724469,11.63572556,0,0,28.96464958,0,0,10.35798868,6.327320075,0,0,0,92.93,0,4.794537184,0,11.72504251,24.47082708,0,6.327320075,0,0,20.60153425,5.733667477,0,0,19.09305556,5.661990741,5.882592593,0.483796296,0,1.333101852,1.21212963,0,0.285714286,13,4,6,0,1,1,0,1,1,5,3,6,0,0,0,0,2,-0.7859,47.2673
CHEMBL1992673,11.51064909,-0.308034769,11.51064909,0.308034769,0.61976754,220.619,215.579,220.0151885,74,0,0.34809113,-0.305229143,0.34809113,0.305229143,1.4,2.266666667,3.133333333,35.4956911,10.22149802,2.058029708,-1.98765727,2.184997269,-2.166964136,6.310273292,0.88148798,10.41384908,7.437254627,8.193183573,7.254020195,4.268358426,4.646322899,3.11550804,3.551943821,2.204242503,2.439339605,1.552411072,1.724514096,-1.88,8.430153691,2.803732235,1.131574074,88.32341388,4.983978521,6.327320075,5.647177221,0,0,5.689743398,0,9.778515705,9.614079702,0,11.60093989,18.19910121,10.40885753,5.516700718,0,28.15104204,0,19.58203674,0,0,0,40.03333518,0,0,5.689743398,0,0,11.60093989,19.58203674,0,0,0,29.32095846,5.022633314,16.55010215,0,63.05,0,4.794537184,0,5.689743398,16.18651125,5.386224214,10.84271797,18.19910121,0,15.06663885,11.60093989,1.207006173,5.876402431,18.22493922,5.19087963,0.901363379,0,5.205641219,1.338212396,0,0,0,15,1,5,0,0,0,1,2,3,4,1,6,0,0,0,0,3,1.2242,56.1237
CHEMBL1992723,4.267830215,0.982734316,4.267830215,0.982734316,0.581733923,194.237,184.157,194.0843983,72,0,0.136632117,-0.299704131,0.299704131,0.136632117,0.866666667,1.733333333,2.6,14.98817348,10.12887014,2.010013609,-2.040618277,2.190197434,-1.888665634,5.627472537,1.191796809,10.08757567,8.167929883,8.167929883,7.449489743,4.925252044,4.925252044,3.432492258,3.432492258,2.497846583,2.497846583,1.791828329,1.791828329,-2.09,8.237481995,3.242300005,1.307453477,87.8263057,0,5.647177221,0,0,0,0,4.400694606,4.983978521,0,0,36.39820241,17.69618563,12.39368714,5.693927995,0,5.647177221,0,9.384673127,0,0,0,60.92462369,0,11.25737949,0,0,0,0,9.384673127,0,0,0,60.92462369,0,16.90455671,0,17.3,0,0,0,0,0,5.647177221,11.25737949,0,42.72552249,27.58377433,0,2.092592593,0,4.267830215,0,3.36393802,0,16.47063917,3.805,0,0,0,15,0,2,0,0,0,1,2,3,2,0,2,1,0,0,0,3,3.0013,60.628
CHEMBL1992922,9.222653074,-0.456830226,9.222653074,0.173522455,0.567833424,284.319,268.191,284.1273258,108,0,0.142994548,-0.39414976,0.39414976,0.142994548,1.095238095,1.857142857,2.571428571,16.26957308,10.06377051,2.146314993,-2.145790123,2.312856507,-2.277779399,6.003605523,0.203482738,14.65648977,11.3218701,11.3218701,10.3300298,6.689272494,6.689272494,4.720667576,4.720667576,3.336247195,3.336247195,2.260032321,2.260032321,-2.44,13.53881876,5.903761034,2.584329019,121.0517743,20.51382191,17.79236007,0,0,0,0,0,9.967957042,0,0,30.33183534,5.563451492,11.76029506,24.64182897,10.21305479,16.85126421,0,14.95193556,0,6.041840829,18.53055253,42.85599899,0,11.12690298,5.316788604,5.817862778,0,0,44.42059511,0,0,0,42.85599899,0,22.16030442,0,94.06,6.041840829,10.21305479,0,13.21376393,11.46504,16.5131272,6.327320075,0,36.52867891,20.26872417,0,0,0,11.57204885,22.334962,2.731906652,0.59092876,9.455981724,3.327883598,-0.347044911,0,0.2,21,4,6,0,0,0,1,2,3,5,4,6,5,0,0,0,3,1.39,80.907
CHEMBL1993243,11.45784643,-0.168957837,11.45784643,0.168957837,0.706964513,353.403,338.283,353.0834123,126,0,0.243242302,-0.453595071,0.453595071,0.243242302,1.36,2.2,3.04,32.13344635,10.03258978,2.173518556,-2.050072037,2.419187819,-2.13330947,7.177801887,-0.11548952,17.38854058,13.40611569,14.22261227,12.1690351,7.626097676,8.505750487,5.467907253,6.347560064,3.996317182,5.025399239,2.730926351,3.809768121,-3.06,15.46667927,6.101452057,2.680209565,147.4378149,20.52418199,5.817862778,11.49902367,12.70012204,0,0,4.794537184,4.983978521,0,11.33678588,6.066367068,29.15226851,40.53358278,0,14.26826309,39.22399262,0,10.30076712,0,0,19.57428177,41.41547915,0,22.62592665,20.52418199,5.817862778,11.49902367,11.33678588,24.73177254,4.794537184,0,5.563451492,35.85202765,0,27.28906722,0,86.47,0,4.794537184,0,12.70012204,5.817862778,38.27552227,6.076020107,30.65732154,23.57916398,10.30076712,15.20739338,11.80800842,1.567087821,15.7453062,5.473269273,8.95805238,1.751079444,5.803493027,4.899975018,0.237402031,1.589659724,0.111111111,25,3,6,0,1,1,1,2,3,6,2,7,3,0,0,0,4,3.0334,98.6921
CHEMBL1993413,12.32519393,-0.234342587,12.32519393,0.234342587,0.534197822,348.793,335.689,348.0777887,122,0,0.256312783,-0.345513739,0.345513739,0.256312783,1.08,1.92,2.76,35.49569671,10.07544989,2.115104281,-2.074371824,2.301389024,-2.123912195,6.295601802,0.102169242,17.22540387,13.03149292,13.78742186,12.20350994,7.670201876,8.048166349,5.485853712,5.873102453,3.833778327,4.027402697,2.689226334,2.897827602,-3.18,15.35368557,6.374364041,3.094029237,148.2553051,10.30076712,16.61814982,0,0,5.907179729,0,4.794537184,9.967957042,0,0,29.8000411,41.9616539,28.90681434,0,4.794537184,34.35938383,0,14.95193556,0,0,5.316788604,77.70755207,0,11.12690298,5.316788604,5.817862778,0,11.60093989,20.85911529,0,0,10.35798868,66.99099076,5.153109817,22.16030442,0,70.67,0,4.794537184,0,5.907179729,16.53442409,22.16030442,0,30.46231185,36.52867891,20.26872417,11.60093989,0,6.159313482,23.93874189,4.070795349,3.145969759,0.163429049,16.36919254,3.597002375,0,0,0,25,2,5,0,0,0,1,3,4,3,2,6,3,0,0,0,4,4.5306,98.7299
CHEMBL1993424,11.51128081,-3.769563366,11.51128081,0.028732226,0.554944638,379.445,362.309,379.1102958,136,0,0.237622945,-0.32792193,0.32792193,0.237622945,1.037037037,1.851851852,2.62962963,32.23311661,10.20291762,2.097451579,-2.081805793,2.201057074,-2.118433105,7.887670736,0.597579621,18.85516038,14.27904594,15.09554252,12.98731445,8.246500276,9.792819754,6.099636494,7.661059551,4.116465895,5.027465495,2.818498507,3.377977832,-3.23,17.19723004,6.822895297,3.810848615,156.1011548,9.883888252,5.647177221,0,15.97163043,0,0,0,18.54074924,4.983978521,0,36.39820241,29.82891977,30.01205404,4.895483476,8.417796984,32.69241814,0,14.53505669,5.138973738,11.44023988,5.316788604,78.62080932,0,0,10.45576234,11.63572556,0,0,22.95285367,16.56804756,0,5.563451492,77.9528413,0,11.03340144,0,102.9,10.02329115,8.417796984,0,4.895483476,18.18048196,11.03340144,17.69618563,18.32957771,35.02941149,27.41747978,5.138973738,25.06253332,0,8.905379839,9.142147505,2.504601438,0.376926913,18.29669758,3.701816791,0.696126643,-3.769563366,0.052631579,27,3,7,0,0,0,2,2,4,6,2,8,5,0,0,0,4,2.8706,104.1699
CHEMBL1993548,6.070199095,-0.026399155,6.070199095,0.026399155,0.859610217,289.766,273.638,289.0981898,104,0,0.137877694,-0.490348232,0.490348232,0.137877694,1.35,2.1,2.8,35.49569667,10.17027212,2.027713634,-2.088426782,2.211141706,-2.231824247,6.305233459,0.294911575,14.37203272,11.16124943,11.91717837,9.647867046,6.269642818,6.647607291,4.453225508,4.811238596,2.515441565,2.831249462,1.528953554,1.695297109,-1.91,14.49809147,7.028341063,4.329593084,122.819603,10.47053043,17.50950361,0,0,0,0,4.983978521,4.983978521,0,0,23.7529801,30.6862899,23.99897946,6.196843572,4.736862954,23.7529801,0,9.967957042,5.733667477,12.96557803,6.606881965,53.06964472,0,5.749511833,10.47053043,0,5.749511833,11.60093989,22.61667984,0,0,18.05064018,36.78963192,5.153109817,12.15204021,0,61.03,0,0,0,6.041840829,17.50950361,11.12690298,0,18.59053071,37.27487862,9.967957042,22.07147032,5.525092435,6.070199095,8.074039303,0.433752834,7.488189347,0.653776245,5.638259988,8.903971539,2.323830324,0,0.2,20,2,4,0,0,0,0,2,2,4,1,5,5,0,0,0,2,3.0264,81.5564
CHEMBL1993648,13.13332058,-0.226166383,13.13332058,0.226166383,0.657821475,212.227,203.155,212.0749765,78,0,0.137347071,-0.345513758,0.345513758,0.137347071,1.125,2.0625,2.9375,19.1421417,10.06355494,2.058348148,-1.984040895,2.269744214,-1.781139706,5.928228198,0.628160851,10.95781916,8.443980222,8.443980222,7.843336593,5.024847199,5.024847199,3.61226695,3.61226695,2.586730764,2.586730764,1.850791325,1.850791325,-2.16,9.094017447,3.4504539,1.372347668,91.76450566,4.983978521,11.46439806,0,0,0,0,0,9.374393569,0,0,12.13273414,29.82891977,23.34336285,0,4.390415048,11.03340144,0,9.967957042,0,0,0,54.6091104,0,11.12690298,0,4.390415048,0,0,9.967957042,0,5.817220841,0,48.79188955,0,22.16030442,0,28.68,0,4.390415048,0,5.817220841,0,22.16030442,12.13273414,12.26321064,24.39594478,9.967957042,0,13.13332058,0,7.273031935,1.0075,2.656121504,-0.226166383,10.40556737,3.583958333,0,0,0,16,1,2,0,0,0,1,2,3,1,1,3,1,0,0,0,3,3.369,61.4877
CHEMBL1993661,12.31493809,-3.696763124,12.31493809,0.052143727,0.422219285,479.946,457.77,479.1030175,170,0,0.241876913,-0.492633536,0.492633536,0.241876913,0.96875,1.625,2.21875,35.49569269,10.22356854,2.180890423,-2.15387474,2.402180161,-2.193906529,7.892449557,0.324480381,23.30275414,17.76333329,19.33575882,15.32156019,9.217426393,11.07855411,6.257888922,8.52003732,4.363350129,6.112430084,2.839130455,3.863649244,-3.28,23.38452026,9.896065105,4.956085434,190.4989203,24.84416607,9.918116789,17.31688644,21.72114227,0,0,0,18.12387037,4.983978521,0,23.73367403,19.18040612,17.82012041,33.21362247,22.62838585,44.76520565,0,14.69005191,0,4.895483476,39.01064181,47.6176793,0,17.2485355,29.56626093,23.14097461,17.2485355,11.60093989,46.76281863,10.02329115,0,0,47.49052946,5.022633314,0,0,123.7,10.02329115,8.417796984,0,21.68431885,28.62330805,0,40.64027525,30.33183534,0,25.32362911,25.81152875,42.95033097,6.247623396,8.603313536,6.21188335,0.881591948,1.776381912,9.783062861,1.395232033,0,2.178357775,0.2,32,3,10,0,0,0,2,1,3,9,3,12,9,0,0,0,3,3.5511,122.3929
CHEMBL1993877,5.884610261,0.47194161,5.884610261,0.47194161,0.757549098,226.283,212.171,226.1218464,86,0,0.146532382,-0.382994679,0.382994679,0.146532382,1.352941176,2.117647059,2.823529412,15.08528777,10.22470194,2.210108876,-2.115249841,2.338887287,-2.039219074,5.9177557,0.531806695,11.82806265,9.556819257,9.556819257,8.30886175,5.886137937,5.886137937,4.490178944,4.490178944,3.512270006,3.512270006,2.678591907,2.678591907,-2.02,10.15431857,3.774606542,1.467192147,99.85937526,10.30076712,17.79236007,0,0,0,0,0,9.967957042,0,6.423349896,18.76207756,12.84164325,12.2386844,10.94967571,0,16.85126421,0,14.53505669,0,31.72512732,5.733667477,18.08761514,0,12.34378421,5.733667477,5.817862778,0,0,14.53505669,0,12.34378421,37.28857881,12.52416365,0,11.03340144,0,56.73,0,0,0,0,11.85970361,16.59685293,32.01060657,0,6.196843572,20.45549101,12.15701737,2.176157407,0,8.345136527,0.821203704,7.553452853,3.145767196,0.508240741,13.95004157,0,0,0.384615385,17,2,4,1,0,1,0,2,2,4,1,4,1,1,0,1,3,2.1099,67.3804
CHEMBL1993904,11.56095504,-0.477377173,11.56095504,0.384719189,0.406873219,401.451,386.331,401.0946457,142,0,0.299764576,-0.42331504,0.42331504,0.299764576,1.103448276,1.896551724,2.655172414,32.13353337,10.03450396,2.142935704,-2.066309562,2.364592808,-2.075197799,7.210421773,0.100392516,19.95745468,15.04737529,15.86387187,14.08052004,8.791733156,9.608229737,6.463907894,7.516106736,4.571531674,5.743656042,3.177361208,4.110755845,-3.91,17.20627338,6.607002455,3.049192986,168.5390169,21.2012745,11.3345635,5.583020142,0,11.92183843,0,4.794537184,4.983978521,4.983978521,11.33678588,24.26546827,35.89528683,22.83390555,9.57706711,9.211688121,55.94973836,0,9.967957042,5.733667477,0,11.05045608,65.67129438,0,11.12690298,16.78412356,17.51990776,0,11.33678588,15.87513677,0,0,9.671684378,65.21129812,0,32.31276797,0,120.06,5.907179729,4.794537184,0,0,16.70966868,38.00015425,11.33678588,12.26321064,48.53093655,15.28474565,15.88448589,6.448942989,1.252657874,20.69548233,4.022192282,15.58674347,-0.092657984,17.54655983,1.706745874,0,0,0,29,5,7,0,0,0,2,3,5,7,3,8,4,0,0,0,5,4.5292,115.278
CHEMBL1993941,13.32823461,-0.452741851,13.32823461,0.377666411,0.251742005,486.576,463.392,486.1638086,176,0,0.323180036,-0.383141612,0.383141612,0.323180036,1.057142857,1.857142857,2.628571429,32.13344702,10.02316312,2.160733353,-2.089519727,2.413534985,-2.18859871,7.180945784,0.26186344,24.36323207,18.9558689,19.77236548,17.01237169,11.14058088,12.0202337,8.069520877,8.949173688,5.557742032,6.571035031,3.932579816,5.052115518,-4.24,22.54720167,9.553609011,4.712581853,204.978036,16.36724469,11.63508362,0,0,0,6.031114512,4.681802935,14.16893075,5.098681808,11.33678588,25.12283841,47.69617123,57.0897147,6.196843572,9.184952232,44.64667985,0,14.76446326,0,19.88931523,16.36724469,78.31875087,0,22.25380597,16.36724469,26.37758756,0,11.33678588,20.79557778,6.544756406,5.817220841,13.34455882,72.50153003,0,32.3399501,0,97.86,11.84833535,9.184952232,0,0,17.19263533,45.30552813,18.19910121,23.59999652,41.34095835,33.02003751,5.733667477,16.31673916,1.616838011,16.7222352,12.79310998,11.2333342,0.055072125,12.74505322,6.702759392,2.981525386,0,0.115384615,35,4,7,0,0,0,2,3,5,6,3,9,6,0,0,0,5,6.6021,140.0218
CHEMBL1994040,14.83450003,-0.949944624,14.83450003,0.177856382,0.43733172,450.493,426.301,450.1979658,170,0,0.222846459,-0.388633612,0.388633612,0.222846459,1.121212121,1.939393939,2.666666667,19.1454646,10.07775007,2.264185108,-2.17285775,2.366435539,-2.294642179,5.810427218,0.094303049,23.16456146,18.3864398,18.3864398,15.7818082,10.89380304,10.89380304,9.079705509,9.079705509,5.557832988,5.557832988,3.753677305,3.753677305,-3.46,21.3890902,8.148787867,4.540359204,189.1312164,10.423316,17.32836968,5.647177221,5.948339281,0,0,9.384673127,23.73276566,0,0,0,57.22694652,36.76510568,22.6828348,13.88735749,11.5955165,0,24.33660869,5.917906046,38.71099008,11.86154501,60.18436867,0,22.64523548,5.316788604,14.72916938,0,0,41.5889433,6.420821623,17.55234773,32.38304564,42.85599899,0,28.2924127,0,88.23,17.23549249,13.88735749,0,12.1082079,34.59520653,31.02275993,12.13273414,38.50437218,4.400694606,20.26872417,4.983978521,30.30139761,0,18.11593335,13.0363591,2.115489631,-0.446763031,5.164526521,8.190449443,3.605940705,0,0.333333333,33,2,7,1,0,1,1,3,4,7,2,9,7,1,0,1,5,4.2668,120.5805
CHEMBL1994074,4.360833333,0.99712963,4.360833333,0.99712963,0.713045472,273.133,264.061,271.9949104,78,0,0.099932797,-0.277199146,0.277199146,0.099932797,1,1.8125,2.625,79.91873106,10.08755555,2.067959202,-1.968218469,2.275569476,-1.768559212,9.103020824,1.123087143,10.95781916,8.443980222,10.02997676,7.843336593,5.034913306,5.827911576,3.628144726,4.543820255,2.572118204,3.065369842,1.802313083,2.163398344,-1.61,9.604262927,3.757186439,1.532134382,101.4349714,0,0,0,0,0,0,5.098681808,0,5.098681808,0,46.26177924,18.19910121,15.42239522,11.21062871,0,26.83286883,0,10.19736362,0,0,0,53.00365606,0,11.25737949,0,0,0,15.9299439,10.19736362,0,0,0,53.00365606,0,22.16030442,0,28.68,0,0,0,0,0,26.63302393,0,0,30.33183534,44.32640872,0,1.068130669,3.482151597,0,8.543282785,3.18592876,0,16.30383952,0,0,0,0,16,1,2,0,0,0,2,1,3,1,1,3,1,0,0,0,3,3.9924,69.2297
CHEMBL1994159,11.36434734,0.056073056,11.36434734,0.056073056,0.643492727,237.262,226.174,237.090212,88,0,0.159321507,-0.29451181,0.29451181,0.159321507,1.222222222,2.111111111,2.944444444,16.13741086,10.05895123,2.045574368,-2.028989349,2.183041293,-1.953340108,5.94688083,0.101300375,12.53516943,9.86869123,9.86869123,8.737183443,5.656726459,5.656726459,4.085574785,4.085574785,2.820009145,2.820009145,1.866671491,1.866671491,-2.49,10.65060628,4.069651245,1.775333916,103.9058136,0,0,11.43042217,0,0,0,4.794537184,9.499376415,5.098681808,0,18.19910121,25.12283841,23.52059013,5.693927995,4.794537184,11.43042217,0,14.59805822,0,6.9237372,0,54.35534105,0,11.25737949,0,0,0,0,20.38130317,0,0,17.28172588,48.79188955,0,16.90455671,0,47.26,0,4.794537184,0,5.783244946,5.563451492,16.90455671,0,23.83282224,36.39820241,10.08266033,0,1.718029573,0,15.50996562,4.44877551,3.253148673,0.056073056,11.2805091,3.50571733,1.56111447,0,0.071428571,18,0,4,0,0,0,1,2,3,4,0,4,2,0,0,0,3,2.5989,68.4275
CHEMBL1994241,9.760203083,0.026638648,9.760203083,0.026638648,0.680321378,370.206,358.11,369.0112887,114,0,0.160655319,-0.504227287,0.504227287,0.160655319,1.391304348,2.173913043,2.869565217,79.91873118,10.10867081,2.109212558,-2.064464726,2.337814739,-1.88409213,9.103282044,0.372914765,16.39697675,12.16930543,13.75530197,11.1177235,6.75518294,7.54818121,4.817945249,5.672282148,3.362966164,4.049722811,2.222168297,2.667922257,-2.78,15.12863722,6.146091994,2.914621748,140.537042,14.82736887,11.89362581,11.49902367,0,0,0,0,4.983978521,5.261891555,0,28.06267803,35.90493987,4.472719516,23.71630351,9.843390349,38.61246997,5.261891555,9.967957042,0,0,7.109797541,52.25877792,0,17.56824498,4.736862954,0,11.49902367,15.9299439,22.18428198,0,11.33111287,11.38785599,40.87092193,0,22.68252607,0,81.93,0,10.36841895,0,5.749511833,27.18319187,11.03340144,13.17616461,12.14238718,24.26546827,31.96712225,4.736862954,5.755602629,3.375218018,7.556018204,19.22388687,2.753058994,0.854404983,12.90774041,1.684282407,0,1.473120827,0.058823529,23,2,5,0,0,0,2,1,3,4,2,6,3,0,0,0,3,4.10378,91.9365
CHEMBL1994321,12.33063177,-3.304369069,12.33063177,0.008784137,0.299211024,505.625,482.441,505.1242316,178,0,0.323178589,-0.383140929,0.383140929,0.323178589,1.114285714,1.857142857,2.571428571,32.23311858,10.03664266,2.135300285,-2.090392625,2.381220347,-2.21375833,7.882770565,0.261863192,25.00142475,19.04641479,20.67940795,16.6924918,10.5373286,13.30839295,7.831626602,10.5442856,5.000046083,6.682054045,3.425127397,4.812200486,-3.91,24.22206109,10.14863345,6.158604946,207.1879206,16.36724469,5.817862778,0,10.02329115,0,6.031114512,0,22.91840755,0,11.33678588,36.10633691,47.69617123,28.52129183,23.063897,13.21233417,54.669971,0,9.706073385,0,6.9237372,29.16777027,71.23474587,0,22.96777162,21.08933955,21.98717251,0,11.33678588,32.23341561,10.02329115,18.76460584,11.12690298,60.10784289,0,21.21304711,0,126.21,10.02329115,13.21233417,0,12.57587092,17.06870054,38.71965406,11.33678588,6.196843572,60.83473652,32.18051923,5.733667477,25.62363657,1.48946429,16.60474303,8.413715373,11.11077331,6.156574152,14.67859215,2.672413964,1.971122906,-3.304369069,0.12,35,5,8,0,0,0,2,2,4,6,4,10,5,0,0,0,4,4.39862,143.0133
